codigo;interno;colecao;subcolecao;sigla;referencia;descricao;tipo;grupo;departamento;marca;divisao;categoria;status;grade;fornecedor;cadastro
330053;21334;VERÃO;;;330053;330053 - VESTIDO ALEXANDRA TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-03-13
BOBO001;1205;INVERNO;;;BOBO001;BOBO001 - VESTIDO ALÇA;;INTEIROS;VESTIDO;BOBÔ;FEMININO;;;PP/P/M/G/GG;;2011-12-23
318040;10919;VERÃO;;;318040OFF;318040 - VESTIDO ALÇAS;;;CAMISA;;;;;34 AO 48;;2024-10-21
320055;11381;VERÃO;;;320055BEG;320055 - VESTIDO ALÇAS;;;CAMISA;;;;;34 AO 48;;2024-10-21
323030;12133;INVERNO;;;323030;323030 - VESTIDO ALÇAS LUREX;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
318041;10905;VERÃO;;;318041VER;318041 - VESTIDO ALÇAS SEDA;;;CAMISA;;;;;34 AO 48;;2024-10-21
328010;736;VERÃO;2024;SS24;328010;328010 - VESTIDO AMARRAÇÃO TECNOLÓGICO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-15
330049;21329;VERÃO;;;330049;330049 - VESTIDO AMPLO PREGAS;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2025-03-13
310032;12178;VERÃO;;;310032OFF;310032 - VESTIDO AMSTERDÃ;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
315012;10118;VERÃO;;;315012OFF;315012 - VESTIDO AMY;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
314198;10575;VERÃO;;;314198PRE;314198 - VESTIDO ANGELA JERSEY;;;CAMISA;;;;;34 AO 48;;2024-10-21
314134;9834;VERÃO;;;314134VIN;314134 - VESTIDO ASSIMETRICO DOTS;;;CAMISA;;;;;34 AO 48;;2024-10-21
314126;10822;VERÃO;;;314126PRE;314126 - VESTIDO ASSIMETRICO ENVELOPE;;;CAMISA;;;;;34 AO 48;;2024-10-21
315136;10012;VERÃO;;;315136PRE;315136 - VESTIDO ASSIMÉTRICO VAZADO;;;CAMISA;;;;;34 AO 48;;2024-10-21
46.1330;1645;VERÃO;;;46.1330;46.1330 - VESTIDO ATENAS BASIC;;INTEIROS;VESTIDO;THELURE;FEMININO;;;PP/P/M/G/GG;;2012-07-13
46.1329;1647;VERÃO;;;46.1329;46.1329 - VESTIDO ATENAS COSTAS;;INTEIROS;VESTIDO;THELURE;FEMININO;;;PP/P/M/G/GG;;2012-07-13
328101;21116;VERÃO;;;328101;328101 - VESTIDO ATOALHADO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-12-05
00437;551;VERÃO;2011;SS11;;00437 - VESTIDO BABADO SEDA;;INTEIROS;VESTIDO;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-04-26
318001;10944;VERÃO;;;318001PRE;318001 - VESTIDO BABADO TRICô;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
TE000028;529;VERÃO;2011;SS11;;TE000028 - VESTIDO BASICO PAINEL;;INTEIROS;VESTIDO;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-04-26
322045;11775;VERÃO;;;322045;322045 - VESTIDO BASQUE TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
328128;798;VERÃO;2024;SS24;328128;328128 - VESTIDO BERLIM;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
315220;10136;VERÃO;;;315220OFF;315220 - VESTIDO BERLIM;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
100008;21995;PERENE;;;100008;100008 - VESTIDO BERLIM CLÁSSICO;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-15
315008;10054;VERÃO;;;315008MAR;315008 - VESTIDO BERLIM JACQUARD;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
317070;10873;VERÃO;;;317070LIS;317070 - VESTIDO BERLIM LISTRADO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
334039;41204;VERÃO;2027;SS27;334039;334039 - VESTIDO BERLIM LISTRAS TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-02-18
330103;21518;VERÃO;2027;SS27;330103;330103 - VESTIDO BERLIM NEW;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-04-21
EY0015;385;INVERNO;;;;EY0015 - VESTIDO BICOLOR;;INTEIROS;VESTIDO;;FEMININO;;;GRADE P M GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2011-01-13
301026;1469;VERÃO;;;;301026 - VESTIDO BIRKIN;;INTEIROS;VESTIDO;;FEMININO;;;PP/P/M/G/GG;BONDUKI LINHAS. FIOS E CONF. LTDA.;2012-05-10
301064;1545;VERÃO;;;;301064 - VESTIDO BLEU;;INTEIROS;VESTIDO;;FEMININO;;;PP/P/M/G/GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2012-05-10
313175;12179;VERÃO;;;313175PRE;313175 - VESTIDO BLOCK;;;CAMISA;;;;;34 AO 48;;2024-10-21
332076;21903;INVERNO;2026;AW26;332076;332076 - VESTIDO BONECA TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-03
332078;21906;INVERNO;2026;AW26;332078;332078 - VESTIDO BORDADO TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-06
00197;173;INVERNO;;;;00197 - VESTIDO BÁSICO COM LUREX;;INTEIROS;VESTIDO;THELURE;;;;PP/P/M/G/GG;;2010-09-30
312232;10691;VERÃO;;;312232;312232 - VESTIDO CAMADAS MINI;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
301070;1557;VERÃO;;;;301070 - VESTIDO CAPE;;INTEIROS;VESTIDO;;FEMININO;;;PP/P/M/G/GG;BONDUKI LINHAS. FIOS E CONF. LTDA.;2012-05-10
328008ERR;12712;VERÃO;;;328008;328008ERR - VESTIDO CAPUZ TECNOLÓGICO;;TOP;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-23
328008;12715;VERÃO;;;328008;328008 - VESTIDO CAPUZ TECNOLÓGICO;;TOP;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-23
325031;12325;VERÃO;;;325031;325031 - VESTIDO CAPUZ TECNOLÓGICO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-21
328009;12607;VERÃO;;;328009;328009 - VESTIDO CAPUZ TECNOLÓGICO TIE-DYE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
TE000008;523;VERÃO;2011;SS11;;TE000008 - VESTIDO CASABLANCA;;INTEIROS;VESTIDO;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-04-26
TE000011;525;VERÃO;2011;SS11;;TE000011 - VESTIDO CASABLANCA DRAPE;;INTEIROS;VESTIDO;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-04-26
326044;628;INVERNO;;;326044;326044 - VESTIDO CASHMERE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-15
330100;21514;VERÃO;;;330100;330100 - VESTIDO CASULO CREPE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2025-04-21
322011;11681;VERÃO;;;322011;322011 - VESTIDO CAVA AMERICANA TRICOLINE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
320140;11433;VERÃO;;;320140MAR;320140 - VESTIDO CAVADO FRANZIDO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
320122;11429;VERÃO;;;320122PRA;320122 - VESTIDO CAVADO FRANZIDO LUREX;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
335010;41739;INVERNO;2027;AW27;335010;335010 - VESTIDO CAZULO JERSEY;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-02
313032;10864;VERÃO;;;313032OFF;313032 - VESTIDO CECILIA PLISSADO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
320041;11343;VERÃO;;;320041LAR;320041 - VESTIDO CHEMISE;;;CAMISA;;;;;34 AO 48;;2024-10-21
320050;11323;VERÃO;;;320050TUR;320050 - VESTIDO CHEMISE SEDA;;;CAMISA;;;;;34 AO 48;;2024-10-21
313112;12181;VERÃO;;;313112LAR;313112 - VESTIDO CHEMISIER KATE;;;CAMISA;;;;;34 AO 48;;2024-10-21
315153;12183;VERÃO;;;315153VER;315153 - VESTIDO CHEMISIER ONDAS;;;CAMISA;;;;;34 AO 48;;2024-10-21
315123;10032;VERÃO;;;315123VER;315123 - VESTIDO CHEMISIER SATINE;;;CAMISA;;;;;34 AO 48;;2024-10-21
EYV004;691;VERÃO;2011;SS11;;EYV004 - VESTIDO COBRA;;INTEIROS;VESTIDO;;FEMININO;;;GRADE P M GG;BONDUKI LINHAS. FIOS E CONF. LTDA.;2011-06-14
TE000057;975;INVERNO;;;;TE000057 - VESTIDO COBRA;;INTEIROS;VESTIDO;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-10-17
EYV020;827;VERÃO;2011;SS11;;EYV020 - VESTIDO COLETE RENDA;;INTEIROS;VESTIDO;;FEMININO;;;GRADE P M GG;SCALINA S.A;2011-07-25
EYV021;829;VERÃO;2011;SS11;;EYV021 - VESTIDO COM MANGA RENDA;;INTEIROS;VESTIDO;;FEMININO;;;GRADE P M GG;SCALINA S.A;2011-07-25
330042;21322;VERÃO;;;330042;330042 - VESTIDO COPACABANA MB;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2025-03-13
00021;20;INVERNO;2010;AW10;140017;00021 - VESTIDO COURO;;;FEMININO;;FEMININO;;;GRADE P M GG;;2010-06-02
EY0017;389;INVERNO;;;;EY0017 - VESTIDO COURO;;INTEIROS;VESTIDO;;FEMININO;;;GRADE P M GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2011-01-13
335012;41741;INVERNO;2027;AW27;335012;335012 - VESTIDO CREPE  COSTAS CAPA;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-02
334021;41151;VERÃO;2027;SS27;334021;334021 - VESTIDO CREPE RECORTES;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-02-06
320127;11492;VERÃO;;;320127AMA;320127 - VESTIDO CREPE TRANSPASSE;;;CAMISA;;;;;34 AO 48;;2024-10-21
314020;9866;VERÃO;;;314020MOS;314020 - VESTIDO CURTO FRANZIDO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
329070;300;INVERNO;;;329070;329070 - VESTIDO CURTO OMBREIRA TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-14
314011;1090;;;;314011;314011 - VESTIDO CURTO SNOW;;;;;;;;GRADE P M GG;;2024-10-18
323022;12057;INVERNO;;;323022;323022 - VESTIDO CURTO TRICOT DECOTE LACE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
335007;41694;INVERNO;2027;AW27;335007;335007 - VESTIDO CURVA ASSIMÉTRICO TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-09-01
PIMA05;21137;VERÃO;;;;PIMA05 - VESTIDO DE MALHA, 100% ALGODAO, LONGO ABAIXO DO JOELHOS, MANGA CURTA, SEM FORRO, NOS TAMANHOS PP, P, M E G, NA COR PRETO, MARCA EGREY, REF. 330050;;;;EGREY;;;;UNICA;;2024-12-12
00071;138;VERÃO;2010;SS10;5VE013;00071 - VESTIDO DE TRICOT BLOUSE COM DECOTE V;;;;;;;;GRADE P M GG;;2010-07-06
313055;10723;VERÃO;;;313055PRE;313055 - VESTIDO DE TRICô AMPLO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
313026;10559;VERÃO;;;313026MAR;313026 - VESTIDO DE TRICô FENDA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
334085;41357;VERÃO;2027;SS27;334085;334085 - VESTIDO DECOTE CANOA TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-03-17
320080;11411;VERÃO;;;320080PRE;320080 - VESTIDO DECOTE COSTAS;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
330030;21310;VERÃO;;;330030;330030 - VESTIDO DECOTE COSTAS;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-03-12
338002;41239;INVERNO;2027;AW27;338002;338002 - VESTIDO DECOTE COSTAS PROFUNDO TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-02-23
334135;41472;VERÃO;2027;SS27;334135;334135 - VESTIDO DECOTE FRANZIDO;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-04-15
322007;11747;VERÃO;;;322007;322007 - VESTIDO DECOTE FRANZIDO DETALHE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
322004;11743;VERÃO;;;322004;322004 - VESTIDO DECOTE V ALGODÃO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
325005;41585;;;;325005;325005 - VESTIDO DECOTE V ALÇA;;;;;;;;36 AO 44;;2026-07-14
325041;12405;VERÃO;;;325041VER;325041 - VESTIDO DECOTE V TAFETÁ;;;CAMISA;;;;;34 AO 48;;2024-10-21
330024;21304;VERÃO;;;330024;330024 - VESTIDO DECOTE V TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-03-12
332043;21781;INVERNO;2026;AW26;332043;332043 - VESTIDO DECOTE V VELUDO;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-09-16
325033;12361;VERÃO;;;325033;325033 - VESTIDO DEGAGÊ;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
325078;12363;VERÃO;;;325078;325078 - VESTIDO DEGAGÊ CREPE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
328063;12759;VERÃO;;;328063;328063 - VESTIDO DEGAGÊ CURTO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-24
330009;21290;VERÃO;;;330009;330009 - VESTIDO DEGAGÊ PALA LINHO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2025-03-12
330119;22006;VERÃO;2025;SS25;330119;330119 - VESTIDO DEGAGÊ SEDA;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-10-16
334082;41300;VERÃO;2027;SS27;334082;334082 - VESTIDO DEGAGÊ TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-03-09
301039;1495;VERÃO;;;;301039 - VESTIDO DELON;;INTEIROS;VESTIDO;;FEMININO;;;PP/P/M/G/GG;BONDUKI LINHAS. FIOS E CONF. LTDA.;2012-05-10
301040;1497;VERÃO;;;;301040 - VESTIDO DELON 2;;INTEIROS;VESTIDO;;FEMININO;;;PP/P/M/G/GG;BONDUKI LINHAS. FIOS E CONF. LTDA.;2012-05-10
320019;11229;VERÃO;;;320019LAR;320019 - VESTIDO DIAGONAL;;;CAMISA;;;;;34 AO 48;;2024-10-21
320005;11227;VERÃO;;;320005OFF;320005 - VESTIDO DIAGONAL ALGODÃO;;;CAMISA;;;;;34 AO 48;;2024-10-21
316013;10265;VERÃO;;;316013VER;316013 - VESTIDO DIANA;;;CAMISA;;;;;34 AO 48;;2024-10-21
316018;10272;VERÃO;;;316018OFF;316018 - VESTIDO DIANA;;;CAMISA;;;;;34 AO 48;;2024-10-21
317165;10431;VERÃO;;;317165PRE;317165 - VESTIDO DIDI;;;CAMISA;;;;;34 AO 48;;2024-10-21
315175;10042;VERÃO;;;315175VER;315175 - VESTIDO DIJON LISO;;;CAMISA;;;;;34 AO 48;;2024-10-21
00179;167;INVERNO;2011;AW11;;00179 - VESTIDO DOURADO E PRATA;;;;;;;;GRADE P M GG;;2010-09-27
329072;246;INVERNO;;;329072;329072 - VESTIDO DRAPEADO;LONGO;INTEIROS;VESTIDO;EGREY;;;;34/36/38/40/42/44/46/48;;2024-10-14
307068;12184;VERÃO;;;307068OFF;307068 - VESTIDO DRAPED;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
313184;10571;VERÃO;INDEF - INDEFINIDO;;313184;313184 - VESTIDO ELô;;;CAMISA;EGREY;;;;34 AO 48;;2024-10-21
301055;1527;VERÃO;;;;301055 - VESTIDO EMILIE;;INTEIROS;VESTIDO;;FEMININO;;;PP/P/M/G/GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2012-05-10
315006;10056;VERÃO;;;315006MAR;315006 - VESTIDO ENVELOPE JACQUARD;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
315007;10254;VERÃO;;;315007PRE;315007 - VESTIDO ENVELOPE LISO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
313033;10713;VERÃO;;;313033OFF;313033 - VESTIDO ENVELOPE PLISSADO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
315106;10016;VERÃO;;;315106CRU;315106 - VESTIDO ERIN;;;CAMISA;;;;;34 AO 48;;2024-10-21
319057;11151;VERÃO;;;319057MAR;319057 - VESTIDO ESSENCIAL CREPE;;;CAMISA;;;;;34 AO 48;;2024-10-21
313137;10781;VERÃO;;;313137OFF;313137 - VESTIDO EVASÊ COM AMARRAÇÃO;;;CAMISA;;;;;34 AO 48;;2024-10-21
310077;12185;VERÃO;;;310077BEG;310077 - VESTIDO FAIXA ALFAIATARIA;;;CAMISA;;;;;34 AO 48;;2024-10-21
319055;11109;VERÃO;;;319055VER;319055 - VESTIDO FENDA OMBRO VAZADO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
330097;21499;VERÃO;;;330097;330097 - VESTIDO FESTA FRANJA TRICOT;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-04-16
335036;41704;INVERNO;2027;AW27;335036;335036 - VESTIDO FESTA TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-09-01
327014;718;VERÃO;2024;SS24;327014;327014 - VESTIDO FRANJAS TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
322075;11679;VERÃO;;;322075;322075 - VESTIDO FRANJAS TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
326082;12524;INVERNO;;;326082;326082 - VESTIDO FRANZIDO MANGA;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-21
332223;22124;INVERNO;2026;AW26;332223;332223 - VESTIDO FRENTE ÚNICA TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-11-05
00293;319;INVERNO;;;;00293 - VESTIDO GATINHOS;;INTEIROS;VESTIDO;MANDI;FEMININO;;;PP/P/M/G/GG;;2010-12-09
EYV027;853;VERÃO;2011;SS11;;EYV027 - VESTIDO GEOMETRICO;;INTEIROS;VESTIDO;;FEMININO;;;UNICA;EE - ADATEX S/A INDL. E COML.;2011-08-05
EYV028;855;VERÃO;2011;SS11;;EYV028 - VESTIDO GEOMETRICO TULE;;INTEIROS;VESTIDO;;FEMININO;;;GRADE P M GG;EE - ADATEX S/A INDL. E COML.;2011-08-05
00096;182;INDEF - INDEFINIDO;2010;;;00096 - VESTIDO GEOMÉTRICO;;;;;;;;PP/P/M/G/GG;;2010-07-08
325068;12341;VERÃO;;;325068;325068 - VESTIDO GLÓRIA;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-21
332007;21748;INVERNO;2026;AW26;332007;332007 - VESTIDO GOLA CAVADO  TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-09-16
321054;11473;VERÃO;;;321054PRE;321054 - VESTIDO GOLA MÉDIA SARJA;;;CAMISA;;;;;34 AO 48;;2024-10-21
332004;21745;INVERNO;2026;AW26;332004;332004 - VESTIDO GOLA POLO TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-09-16
323015;12055;INVERNO;;;323015;323015 - VESTIDO GOLA TRICOT RAGLAN;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
00092;180;INDEF - INDEFINIDO;2010;;;00092 - VESTIDO GOLA V MANGA CURTA PLISSADA;;;;;;;;GRADE P M GG;;2010-07-08
00121;109;VERÃO;2010;SS10;15.19.0037;00121 - VESTIDO GOLD;;;;;;;;GRADE P M GG;;2010-08-02
00258;245;INVERNO;;;;00258 - VESTIDO GOLONA;;INTEIROS;VESTIDO;KOSII;FEMININO;;;GRADE P M GG;;2010-11-05
314197;12186;VERÃO;;;314197PRA;314197 - VESTIDO HALLOGEN;;;CAMISA;;;;;34 AO 48;;2024-10-21
MADRIH 002;1289;INVERNO;;;MADRIH 002;MADRIH 002 - VESTIDO HELO;;INTEIROS;VESTIDO;MADRIH;FEMININO;;;34 AO 44;;2012-01-30
311223;12187;VERÃO;;;311223PRE;311223 - VESTIDO JACARD ONDAS;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
00020;18;INVERNO;2010;AW10;12008;00020 - VESTIDO JACKIE BRICK;;;;;;;;GRADE P M GG;;2010-06-02
301035;1487;VERÃO;;;;301035 - VESTIDO JANE;;INTEIROS;VESTIDO;;FEMININO;;;PP/P/M/G/GG;SCALINA S.A;2012-05-10
301077;1589;VERÃO;;;;301077 - VESTIDO JEAN;;INTEIROS;VESTIDO;;FEMININO;;;PP/P/M/G/GG;BONDUKI LINHAS. FIOS E CONF. LTDA.;2012-05-13
TE000045;951;INVERNO;;;;TE000045 - VESTIDO JEE COURO;;INTEIROS;VESTIDO;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-10-17
336006;41107;VERÃO;2027;SS27;336006;336006 - VESTIDO JERSEY BABADO JANE;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-01-12
336004;41105;VERÃO;2027;SS27;336004;336004 - VESTIDO JERSEY DRAPEADO VERA;;INTEIROS;VESTIDO;GK PARA EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-01-12
328109;12979;VERÃO;;;328109;328109 - VESTIDO JERSEY FRANZIDO;;INTEIROS;VESTIDO;EGREY;;;;36 AO 42;;2024-11-06
00167;145;INVERNO;2011;AW11;0002;00167 - VESTIDO JESSY;;;;THELURE;;;;GRADE P M GG;;2010-09-16
320054;11355;VERÃO;;;320054LAR;320054 - VESTIDO KAFTAN;;;CAMISA;;;;;34 AO 48;;2024-10-21
322016;11675;VERÃO;;;322016;322016 - VESTIDO KAFTAN CREPE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;UNICA;;2024-10-21
330107;21610;VERÃO;;;330107;330107 - VESTIDO KORFU TRICOT;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-05-20
313182;10801;VERÃO;;;313182BEG;313182 - VESTIDO KUMARI;;;CAMISA;;;;;34 AO 48;;2024-10-21
00015;12;INVERNO;2010;AW10;130010;00015 - VESTIDO L.A;;;;;;;;GRADE P M GG;;2010-06-02
301001;1417;VERÃO;;;;301001 - VESTIDO LA PISCINE;;INTEIROS;VESTIDO;;FEMININO;;;PP/P/M/G/GG;SCALINA S.A;2012-05-08
334024;41159;VERÃO;2027;SS27;334024;334024 - VESTIDO LAISE;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-02-11
EY0018;391;INVERNO;;;;EY0018 - VESTIDO LAÇO;;INTEIROS;VESTIDO;;FEMININO;;;GRADE P M GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2011-01-13
320018;11377;VERÃO;;;320018MAR;320018 - VESTIDO LAÇO LINHO ESTAMPADO;;;CAMISA;;;;;34 AO 48;;2024-10-21
320000;11349;VERÃO;;;320000OFF;320000 - VESTIDO LAÇO LINHO TENCEL;;;CAMISA;;;;;34 AO 48;;2024-10-21
322015;11761;VERÃO;;;322015;322015 - VESTIDO LENÇO CREPE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
328014;330;VERÃO;2024;SS24;328014;328014 - VESTIDO LENÇO SEDA;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-15
328015;12611;VERÃO;;;328015;328015 - VESTIDO LENÇO SEDA TIE-DYE;;INTEIROS;VESTIDO;;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
00290;313;INVERNO;;;;00290 - VESTIDO LEOPARDO;;INTEIROS;VESTIDO;BOBÔ;FEMININO;;;PP/P/M/G/GG;;2010-12-07
330066;21430;VERÃO;;;330066;330066 - VESTIDO LEVE CASULO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2025-04-14
330067;21431;VERÃO;;;330067;330067 - VESTIDO LEVE CASULO IKAT;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2025-04-14
327018;1028;VERÃO;;;327018;327018 - VESTIDO LEVE DECOTE RETO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-16
327017;722;VERÃO;2024;SS24;327017;327017 - VESTIDO LEVE DECOTE V;;INTEIROS;VESTIDO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
335074;41737;INVERNO;2027;AW27;335074;335074 - VESTIDO LEVE SEDA E ALGODÃO;;INTEIROS;VESTIDO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-02
321004;11501;INVERNO;;;321004;321004 - VESTIDO LEVE TECNOLÓGICO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
